batch_id,recipe,weighted_target,sensitivity,delta_t,reversibility,first_delta_e,bo_code
0,"{""c_acid"": 20, ""pka_acid"": 13, ""c_dye"": 284, ""pka_dye"": 38, ""c_ec"": 12, ""c_peg"": 14}",0.03987232533715788,5.490678552300035,0.26768621114188984,0.8896480805984857,12.018861037026678,CMS-20230219-113644
0,"{""c_acid"": 60, ""pka_acid"": 29, ""c_dye"": 20, ""pka_dye"": 68, ""c_ec"": 134, ""c_peg"": 144}",2.3370948180540412e-05,0.5917804853194816,0.8495392813173284,0.20452264844966825,1.2579283398069965,CMS-20230219-113644
0,"{""c_acid"": 138, ""pka_acid"": 39, ""c_dye"": 68, ""pka_dye"": 47, ""c_ec"": 112, ""c_peg"": 56}",0.0005174850026121792,15.09449084220064,0.2221058402585411,0.49888519333835113,1.7476270072799975,CMS-20230219-113644
0,"{""c_acid"": 38, ""pka_acid"": 7, ""c_dye"": 82, ""pka_dye"": 38, ""c_ec"": 42, ""c_peg"": 84}",0.014642930204664407,9.614934920320529,0.25146455319585514,0.6012608455547233,8.771915103384769,CMS-20230219-113644
0,"{""c_acid"": 16, ""pka_acid"": 49, ""c_dye"": 38, ""pka_dye"": 47, ""c_ec"": 120, ""c_peg"": 204}",1.0795946562990313e-05,0.20708613372421603,0.9212142197599261,0.2560158836636398,0.7525277369231106,CMS-20230219-113644
0,"{""c_acid"": 134, ""pka_acid"": 49, ""c_dye"": 112, ""pka_dye"": 38, ""c_ec"": 4, ""c_peg"": 94}",0.00021064313767062473,2.7531987567178606,0.4436028393351801,0.49244864102603797,1.308106181157127,CMS-20230219-113644
0,"{""c_acid"": 72, ""pka_acid"": 39, ""c_dye"": 106, ""pka_dye"": 38, ""c_ec"": 114, ""c_peg"": 66}",0.0014907963662074458,7.572468144489296,0.25041887888581105,0.6442489910855524,1.2407423953782124,CMS-20230219-113644
0,"{""c_acid"": 32, ""pka_acid"": 13, ""c_dye"": 22, ""pka_dye"": 38, ""c_ec"": 52, ""c_peg"": 92}",0.0005568862493947411,11.266745580238435,0.19777046783625732,0.3590751220431566,10.043850705529643,CMS-20230219-113644
0,"{""c_acid"": 26, ""pka_acid"": 29, ""c_dye"": 38, ""pka_dye"": 60, ""c_ec"": 86, ""c_peg"": 74}",0.018460978250671216,7.519768025729663,0.18172803170206217,0.8181647916486906,7.059436383112884,CMS-20230219-113644
0,"{""c_acid"": 214, ""pka_acid"": 29, ""c_dye"": 16, ""pka_dye"": 79, ""c_ec"": 60, ""c_peg"": 60}",0.00022963953890710418,0.6429600813067109,0.7686198317431003,0.48639394192699403,0.9843022570512924,CMS-20230219-113644
0,"{""c_acid"": 100, ""pka_acid"": 0, ""c_dye"": 152, ""pka_dye"": 68, ""c_ec"": 100, ""c_peg"": 16}",7.757278731909877e-05,2.8455943489386986,0.38684018159433675,-0.012827367831896716,2.655572674079996,CMS-20230219-113644
0,"{""c_acid"": 152, ""pka_acid"": 39, ""c_dye"": 44, ""pka_dye"": 60, ""c_ec"": 28, ""c_peg"": 106}",0.00013124643452547976,7.520945062133837,0.11578466451215763,0.24618169851423025,4.064815290289207,CMS-20230219-113644
0,"{""c_acid"": 78, ""pka_acid"": 13, ""c_dye"": 214, ""pka_dye"": 60, ""c_ec"": 50, ""c_peg"": 56}",0.008261708705350057,8.510504153408043,0.20317886272699293,0.6503755144783103,9.677687203733543,CMS-20230219-113644
0,"{""c_acid"": 50, ""pka_acid"": 13, ""c_dye"": 104, ""pka_dye"": 50, ""c_ec"": 20, ""c_peg"": 66}",0.021467906985877683,9.807037177934545,0.18411530470914125,0.9014533405463616,3.333833653207364,CMS-20230219-113644
0,"{""c_acid"": 110, ""pka_acid"": 13, ""c_dye"": 68, ""pka_dye"": 47, ""c_ec"": 20, ""c_peg"": 82}",0.02094647288460062,36.406966018359824,0.11499596029547554,0.7269828872384341,7.168297610188189,CMS-20230219-113644
0,"{""c_acid"": 184, ""pka_acid"": 13, ""c_dye"": 30, ""pka_dye"": 65, ""c_ec"": 120, ""c_peg"": 4}",0.04927888971451505,9.545709647690796,0.14625173130193908,0.9177159290724398,9.945589249450414,CMS-20230219-113644
0,"{""c_acid"": 142, ""pka_acid"": 7, ""c_dye"": 40, ""pka_dye"": 38, ""c_ec"": 52, ""c_peg"": 52}",0.012323954554245653,34.983182422161626,0.049737900123114714,0.642108214457755,13.251259651577291,CMS-20230219-113644
0,"{""c_acid"": 36, ""pka_acid"": 29, ""c_dye"": 52, ""pka_dye"": 38, ""c_ec"": 116, ""c_peg"": 186}",0.0006547730850838181,2.2103074044208935,0.5720938173284087,0.6343164427626826,1.7423862089464366,CMS-20230219-113644
0,"{""c_acid"": 38, ""pka_acid"": 7, ""c_dye"": 58, ""pka_dye"": 79, ""c_ec"": 262, ""c_peg"": 26}",4.1043923482273006e-05,1.3057502003351826,0.749070867959372,0.3186977301600479,0.980827712603577,CMS-20230219-113644
0,"{""c_acid"": 36, ""pka_acid"": 0, ""c_dye"": 110, ""pka_dye"": 47, ""c_ec"": 66, ""c_peg"": 48}",0.07744551117485948,8.705559756120666,0.23829126910844364,0.8068563823105425,42.990069589799596,CMS-20230219-113644
0,"{""c_acid"": 74, ""pka_acid"": 49, ""c_dye"": 72, ""pka_dye"": 50, ""c_ec"": 234, ""c_peg"": 8}",0.00268011959367403,6.346558770587695,0.4976843836565097,0.7042821446120113,0.7571733491977908,CMS-20230219-113644
0,"{""c_acid"": 32, ""pka_acid"": 49, ""c_dye"": 200, ""pka_dye"": 38, ""c_ec"": 35, ""c_peg"": 40}",0.010541008883267415,5.042693812532579,0.2522102954755309,0.8558128846058696,4.531554196994983,CMS-20230219-113644
0,"{""c_acid"": 198, ""pka_acid"": 0, ""c_dye"": 64, ""pka_dye"": 60, ""c_ec"": 56, ""c_peg"": 38}",0.00439385385787761,4.541297460344016,0.5735745614035088,0.7612322304503717,1.09004652346263,CMS-20230219-113644
0,"{""c_acid"": 56, ""pka_acid"": 29, ""c_dye"": 8, ""pka_dye"": 38, ""c_ec"": 130, ""c_peg"": 92}",0.00012521105736982755,6.291418909724706,0.20405124653739612,0.3047193967212345,3.7414165065796485,CMS-20230219-113644
0,"{""c_acid"": 76, ""pka_acid"": 39, ""c_dye"": 56, ""pka_dye"": 50, ""c_ec"": 22, ""c_peg"": 162}",0.00015256650079341938,1.7826491083275222,0.5909452908587257,0.5259233907036514,0.7778270116977432,CMS-20230219-113644
